index,Name,XRD_MIN_,XRD_MIN_2,XRD_MIN_3,XRD_MIN_4,target,Strunz,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Pd,Ag,Cd,In,Sn,Sb,Te,Ba,Ta,W,Au,Hg,Tl,Pb,Th,suma
383,GUARDA231,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.47435023471328897,41.0897847857212,6.77365717043848,46.6052857649699,0.140263263414909,1.3208212036262,0.00474350234713289,0.348797380532977,0.00474350234713289,0.430182457411241,0.0723509348616517,0.36810585373261795,0.00474350234713289,2.3066442786057997,0.00474350234713289,0.00474350234713289,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.0154482604935857,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00691578764545158,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.003544650806504429,0.00047435023471328896,0.00515467780962129,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00359137784778782,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,0.00047435023471328896,1E-05,0.00047435023471328896,99.9995356497653
384,GUARDA232,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45257831843409,44.569453880747396,1.3023813315236998,51.0315879785298,0.20977273274892602,1.15589396194704,0.0045257831843409,0.0848062071819955,0.0045257831843409,0.0991820369016985,0.0542823902797748,0.44887037236799,0.0045257831843409,0.54476344462601,0.0045257831843409,0.0045257831843409,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.007611231430380309,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.0009426234379382301,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.003376516882486989,0.00045257831843409005,0.00045257831843409005,0.00045257831843409005,0.000553599078229389,1E-05,0.00045257831843409005,99.9995574216815
385,GUARDA233,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.4542199224416429,43.6161894467321,2.04491960097993,50.317607240868504,0.347536328680396,1.73333910036405,0.00454219922441643,0.160027578843156,0.00454219922441643,0.0483949611308914,0.169946836043691,0.536195454255482,0.00454219922441643,0.519410587288447,0.00423906737045295,0.00454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.00260690540361851,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.0026389607876663,0.000454219922441643,0.0029350323284399998,0.000454219922441643,0.000454219922441643,0.00846372526288775,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.00225917618235689,0.000454219922441643,0.000454219922441643,0.000454219922441643,0.000454219922441643,1E-05,0.000454219922441643,99.99955578007759
386,GUARDA234,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.460412315814766,40.153066218708794,3.27919798940458,49.23545908019921,0.6934906653367139,2.81208673117667,0.00460412315814766,0.33602126447382397,0.00460412315814766,0.22574794852764002,0.20606573751671808,0.977388864905644,0.00460412315814766,1.5480637575528402,0.00460412315814766,0.00460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.0131507748837938,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.0160266784208518,0.000460412315814766,0.00383575988795955,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.00483439292648829,0.000460412315814766,0.000460412315814766,0.000460412315814766,0.00108130889319448,1E-05,0.000460412315814766,99.99954958768421
387,GUARDA235,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.4571620952714221,40.7208385187339,3.99082894419422,50.1690161560063,0.5789388979419761,2.04426898004022,0.00457162095271422,0.19015150776422501,0.00457162095271422,0.161883918249537,0.160009425595569,0.5041479064324821,0.00457162095271422,0.942239361907793,0.00457162095271422,0.00457162095271422,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.0154986749151039,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.0037585676077958297,0.000457162095271422,0.00600337926046891,0.000457162095271422,0.000457162095271422,0.00953568846167331,0.000457162095271422,0.000457162095271422,0.00604620073773172,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.0058613764080116,0.000457162095271422,0.000457162095271422,0.000457162095271422,0.000894729612039186,1E-05,0.000457162095271422,99.9995528379047
388,GUARDA236,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.462487030770635,43.8867316575915,2.4790029415065487,48.5020096507575,0.38069347292691996,1.58719808641905,0.00462487030770635,0.17436446516653306,0.00462487030770635,0.0474400175712666,0.0660929210476664,0.5313673209138731,0.00462487030770635,1.81326054950722,0.00462487030770635,0.00462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.0166051375133206,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.00157163662565659,0.000462487030770635,0.00428987449073335,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.00549327532125849,0.00535567274463367,0.000462487030770635,0.000462487030770635,0.00227473587944662,0.000462487030770635,0.000462487030770635,0.000462487030770635,0.000462487030770635,1E-05,0.000462487030770635,99.9995475129692
389,GUARDA237,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45793618889515797,43.2091357954177,2.39134489810803,49.87976868892321,0.24610856315232602,1.61201289174124,0.0045793618889515796,0.15985147169627406,0.0045793618889515796,0.24299787323076505,0.0045793618889515796,0.617732985020125,0.0045793618889515796,1.1268616899986201,0.0045793618889515796,0.0045793618889515796,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.00409515558260265,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.0038653300167639203,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.00439766873338792,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.00470716392011602,0.000457936188895158,0.000457936188895158,0.000457936188895158,0.000716995696479355,1E-05,0.000457936188895158,99.9995520638111
390,GUARDA238,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45982124237592803,43.5858798935679,1.26935876522719,49.996170396501206,0.231344873347589,1.3908781895619398,0.0045982124237592785,0.12804044774977194,0.0045982124237592785,0.273777454357155,0.0934229095557861,1.00699755499167,0.0045982124237592785,1.50589501330707,0.0045982124237592785,0.0045982124237592785,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.0120905454670268,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.0044861100775517,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.0041058926536811,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.00287150043594805,0.00045982124237592804,0.00045982124237592804,0.00045982124237592804,0.000832438886775092,1E-05,0.00045982124237592804,99.99955017875759
391,GUARDA239,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45224969359675704,42.48368119023871,1.09982745496381,52.1020148069564,0.19621937735280398,1.54058315934399,0.00452249693596757,0.09772150173531402,0.00452249693596757,0.161656094124146,0.130680293073383,0.3902693236342501,0.00452249693596757,1.25799028388075,0.00452249693596757,0.00452249693596757,0.0024909104075609,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.0333202304884293,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.00513759422637275,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.00521929138427729,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.00697306794769247,0.000452249693596757,0.000452249693596757,0.000452249693596757,0.000951499012851578,1E-05,0.000452249693596757,99.99955775030642
392,GUARDA240,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.46280148424638,45.3393485798928,3.8378659669212003,46.420300743429,0.4366732657034621,2.19468427409475,0.0046280148424638,0.1266762882924,0.0046280148424638,0.0217540965499061,0.0800377110480666,0.8084517811773729,0.0046280148424638,0.216214356235797,0.0046280148424638,0.0046280148424638,0.00327732143503715,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00518877294742478,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00443749208448848,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00581542600933773,0.00046280148424637996,0.00046280148424637996,0.002225130098338489,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,0.00046280148424637996,1E-05,0.00046280148424637996,99.9995471985158
393,GUARDA241,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.461180099086526,42.817688756306,3.4455908916263396,48.0561455546167,0.6447315047117309,2.31422645490838,0.00461180099086526,0.14418350819786802,0.00461180099086526,0.324493821155163,0.116784250288881,0.4709720605718621,0.00461180099086526,1.1501218085733798,0.00461180099086526,0.00461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.0065247978568607,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.007785422176107709,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.00389945040951857,0.000461180099086526,0.000461180099086526,0.000461180099086526,0.00108311208318589,1E-05,0.000461180099086526,99.99954881990091
394,GUARDA137,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.454184871362466,43.6951364902571,1.6241334032733703,49.194905156866795,0.4431348339431671,2.94329733422001,0.004541848713624661,0.183360228021476,0.004541848713624661,0.142422021834471,0.004541848713624661,0.28144158310829,0.004541848713624661,0.977499860131701,0.004541848713624661,0.004541848713624661,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.0121242057436392,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.00448090835992962,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.004819203940403071,0.000454184871362466,0.000454184871362466,0.000454184871362466,0.000454184871362466,1E-05,0.000454184871362466,99.99955581512859
395,GUARDA138,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45547290979321503,43.0455829802349,1.4629948795601202,50.374797970863284,0.321928138986721,2.0512341339488502,0.00455472909793215,0.139103458652352,0.00455472909793215,0.3586348417512329,0.00455472909793215,0.19061255706401198,0.00455472909793215,1.52672529293924,0.00455472909793215,0.00455472909793215,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0226757688466498,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.00475769866181103,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0057390341770021105,0.0004554729097932152,0.0004554729097932152,0.0004554729097932152,0.0010251371881049,1E-05,0.0004554729097932152,99.99955452709021
396,GUARDA139,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.455944911821771,41.79123266525,2.1864575653963403,49.5997230236436,0.638265990098598,2.9229348564348596,0.00455944911821771,0.18008902525422,0.00455944911821771,0.20431650946533106,0.00455944911821771,0.40380535405401496,0.00455944911821771,1.5436566295665202,0.00455944911821771,0.00455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.0146662827672842,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.006647447302496661,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.00702871863056053,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.00647570280951617,0.000455944911821771,0.000455944911821771,0.000455944911821771,0.000455944911821771,1E-05,0.000455944911821771,99.9995540550882
397,GUARDA140,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.476675557629909,40.735602783122,4.127567344134509,45.37482235511,0.6527154391750789,3.0633632027996005,0.00476675557629909,0.263564308525345,0.00476675557629909,0.253539175157363,0.00476675557629909,0.510082083747368,0.00476675557629909,4.4374486909313475,0.00476675557629909,0.00476675557629909,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.043518069648282004,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00820376902436812,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00734829644059249,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00503150215569564,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,0.00047667555762990896,1E-05,0.00047667555762990896,99.99953332444241
398,GUARDA141,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45705090777455704,43.635979207347404,2.12552676035018,49.01957308210871,0.5313252443155879,2.32986373889817,0.00457050907774557,0.11894408323989801,0.00457050907774557,0.0936693213543445,0.00457050907774557,0.279437809796007,0.00457050907774557,1.3426305205553999,0.00457050907774557,0.00457050907774557,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.0115296737366049,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00681387830585589,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00499242532309594,0.00045705090777455694,0.00045705090777455694,0.00381401973329418,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,0.00045705090777455694,1E-05,0.00045705090777455694,99.99955294909219
399,GUARDA142,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.457290263627941,44.9551818206085,2.38552951839521,47.573453063738,0.5331724907801749,2.878671233602569,0.0045729026362794105,0.139658486621238,0.0045729026362794105,0.0760446758409428,0.107720214430829,0.510797340401392,0.0045729026362794105,0.32205615665658305,0.0045729026362794105,0.0045729026362794105,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.00842290066744825,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.00646654871612781,0.000457290263627941,0.00414635257275986,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.00512337672163391,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.0024260771101565198,0.000457290263627941,0.000457290263627941,0.000457290263627941,0.000457290263627941,1E-05,0.000457290263627941,99.9995527097364
400,GUARDA143,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.4810158776118649,41.3437978002373,5.7410191267757495,45.7069132494105,0.175842360748941,1.37466060820474,0.00481015877611865,0.09457570526427198,0.00481015877611865,0.37030595378856396,0.11510312802969301,0.6504390021326679,0.00481015877611865,3.86276981777808,0.00481015877611865,0.00481015877611865,0.0028764364947047602,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.0122626241456269,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.0137622932623758,0.000481015877611865,0.0026569923411598607,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.005632314631290471,0.00481964003520429,0.000481015877611865,0.000481015877611865,0.00640645628651337,0.000481015877611865,0.000481015877611865,0.000481015877611865,0.0009884855103091447,1E-05,0.000481015877611865,99.9995289841224
401,GUARDA144,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45295551146201596,39.3976614478119,3.75444235404104,49.8486504712387,0.538997278923141,4.14368046169624,0.00452955511462016,0.30062918820524,0.00452955511462016,0.227674799042683,0.00452955511462016,0.36047578783556894,0.00452955511462016,0.9202673888527242,0.00452955511462016,0.00452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.00658980683235361,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.00486600457371718,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.00415532549890548,0.000452955511462016,0.000452955511462016,0.000452955511462016,0.000452955511462016,1E-05,0.000452955511462016,99.99955704448851
402,GUARDA145,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.45585898404228203,45.1550777055003,1.49263992068821,48.1508594599165,0.6377191339456129,2.65877019860599,0.00455858984042282,0.112946746632563,0.00455858984042282,0.149232462446833,0.00455858984042282,0.7034795922677272,0.00455858984042282,0.4290437496868541,0.00455858984042282,0.00455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.0067537368501499285,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.00469731041173096,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.00332541508115951,0.000455858984042282,0.000455858984042282,0.000455858984042282,0.0008475702805365848,1E-05,0.000455858984042282,99.9995541410159
403,GUARDA146,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.4625041961553039,45.799605726312286,3.7807268418492,47.3513569947043,0.21769146350541305,1.26578722456947,0.00462504196155304,0.100975889923622,0.00462504196155304,0.100970790937868,0.11167212933748699,0.35971362590431,0.00462504196155304,0.400762432661029,0.00462504196155304,0.00462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.00598794840328135,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.00294059056575108,0.000462504196155304,0.00269934705416332,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.0019169834048990198,0.000462504196155304,0.000462504196155304,0.000462504196155304,0.000462504196155304,1E-05,0.000462504196155304,99.9995474958038
404,GUARDA147,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.516900443911231,31.565180210069602,30.435930037086106,34.5554304960545,0.4445085851101889,1.2869290036560002,0.00516900443911231,0.16908440590039994,0.00516900443911231,0.16111631443699406,0.0869584390938568,0.237792495929623,0.00516900443911231,0.47751623066309296,0.00516900443911231,0.00516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.00867203438198482,0.000516900443911231,0.00770613658378579,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.00266932179046823,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.0035269931730106795,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.00182821930977169,0.000516900443911231,0.000516900443911231,0.000516900443911231,0.000516900443911231,5.16409266409266e-05,0.000516900443911231,99.99953474048272
405,GUARDA148,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.463908405327327,42.7398528420034,3.70102607433295,46.6836477040425,0.698901309335929,3.14201433340173,0.00463908405327327,0.206268970081665,0.00463908405327327,0.21621987011621105,0.12403188882568801,0.427007005903644,0.00463908405327327,1.52085864172848,0.00463908405327327,0.00463908405327327,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.0239625948134961,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00201192871518357,0.00046390840532732695,0.00823831027613643,0.00046390840532732695,0.00270754254281712,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.004614728541526321,0.00046390840532732695,0.00046390840532732695,0.00046390840532732695,0.000862536422469832,1E-05,0.00046390840532732695,99.9995460915947
406,GUARDA149,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.460686778823746,46.141753985456894,0.9764886574106321,48.4347285305079,0.181343329655511,1.5469719083548301,0.00460686778823746,0.0626464131091725,0.00460686778823746,0.2487883768064401,0.104179492207796,0.623481202896896,0.00460686778823746,1.14138459518405,0.00460686778823746,0.00460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.0230583195935646,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.00772659356748588,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.00368673607853221,0.0049564691217075215,0.000460686778823746,0.000460686778823746,0.0035643077665280204,0.000460686778823746,0.000460686778823746,0.000460686778823746,0.000924168604157628,1E-05,0.000460686778823746,99.99954931322121
407,GUARDA150,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.46977446137784296,42.4066252443915,5.92014509935766,46.4299269908953,0.3935789779353979,1.83125903576316,0.0046977446137784285,0.134562872813455,0.0046977446137784285,0.21983721425749891,0.104574661223053,0.50161316439145,0.0046977446137784285,1.53680895960459,0.0046977446137784285,0.0046977446137784285,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00705506239682151,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00451135444335558,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00402404208419816,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,0.00046977446137784295,1E-05,0.00046977446137784295,99.9995402255386
408,GUARDA151,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.462887914982596,47.584884522384385,2.8106204786178397,45.6765193384857,0.3716386441563329,2.1287621094389997,0.004628879149825961,0.0615597731138589,0.004628879149825961,0.10028093839951402,0.004628879149825961,0.262174957616691,0.004628879149825961,0.476108547526194,0.004628879149825961,0.004628879149825961,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.017608053144608997,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00223264363097806,0.00046288791498259597,0.00246037349287258,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00291623223586714,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,0.00046288791498259597,1E-05,0.00046288791498259597,99.999547112085
409,GUARDA152,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.461779583893865,45.6025737029099,3.7088702417282895,45.836401914052104,0.37161301511109496,3.05139259597004,0.00461779583893865,0.125359595607696,0.00461779583893865,0.0969537430407869,0.00461779583893865,0.18756798238015301,0.00461779583893865,0.484808613191822,0.00461779583893865,0.00461779583893865,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.0136212711941144,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00347836710077552,0.00046177958389386506,0.0030878447138391,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.008674656491309241,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00502738756712304,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,0.00046177958389386506,1E-05,0.00046177958389386506,99.99954822041607
410,GUARDA153,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.482570262944777,39.8133880601415,12.5076507568236,43.5530022907676,0.15819755032905802,1.4242969425081,0.00482570262944777,0.0965670320080122,0.00482570262944777,0.067646739180635,0.0676367570457719,0.269610472700703,0.00482570262944777,1.50876117665249,0.006305110930505471,0.00482570262944777,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00553923315091039,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.000991356395001825,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00430902601905032,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00216016531077795,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,0.00048257026294477694,1E-05,0.00048257026294477694,99.99952742973707
411,GUARDA154,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.46309034110932396,46.0215549317173,1.56908231653777,47.3554502333008,0.23573407257966802,1.98534471203935,0.00463090341109324,0.0844650529844093,0.00463090341109324,0.340446426632901,0.11490443860904301,0.550140210214688,0.00463090341109324,1.19750875028377,0.00463090341109324,0.00463090341109324,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.0315229270395551,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.0034267237330653398,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.004330134602235272,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.0073705453572525705,0.00046309034110932404,0.00046309034110932404,0.00046309034110932404,0.00135949801676091,1E-05,0.00046309034110932404,99.9995469096589
412,GUARDA155,Variscite,,,,Variscite,"Phosphates,Arsenates,Vanadates",0.455975913172403,39.480227118542,4.20614847162451,50.106414933384286,0.628780259555581,2.9532318664142103,0.004559759131724029,0.200694024361525,0.004559759131724029,0.185564392767427,0.004559759131724029,0.26957265118316104,0.004559759131724029,1.44471981514415,0.004559759131724029,0.004559759131724029,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.008642131773108191,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.00349889436135975,0.0004559759131724031,0.0028988567695171,0.0004559759131724031,0.0004559759131724031,0.010314093150465001,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.005014601089876111,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,0.0004559759131724031,1E-05,0.0004559759131724031,99.9995540240868
