,Name,Duration,Mg,+/-,Al,+/-.1,Si,+/-.2,P,+/-.3,S,+/-.4,Cl,+/-.5,Ar,+/-.6,K,+/-.7,Ca,+/-.8,Sc,+/-.9,Ti,+/-.10,V,+/-.11,Cr,+/-.12,Mn,+/-.13,Fe,+/-.14,Co,+/-.15,Ni,+/-.16,Cu,+/-.17,Zn,+/-.18,Ga,+/-.19,Ge,+/-.20,As,+/-.21,Se,+/-.22,Br,+/-.23,Kr,+/-.24,Rb,+/-.25,Sr,+/-.26,Y,+/-.27,Zr,+/-.28,Nb,+/-.29,Mo,+/-.30,Tc,+/-.31,Ru,+/-.32,Rh,+/-.33,Pd,+/-.34,Ag,+/-.35,Cd,+/-.36,In,+/-.37,Sn,+/-.38,Sb,+/-.39,Te,+/-.40,I,+/-.41,Xe,+/-.42,Cs,+/-.43,Ba,+/-.44,La,+/-.45,Ce,+/-.46,Pr,+/-.47,Nd,+/-.48,Pm,+/-.49,Sm,+/-.50,Eu,+/-.51,Gd,+/-.52,Tb,+/-.53,Dy,+/-.54,Ho,+/-.55,Er,+/-.56,Tm,+/-.57,Yb,+/-.58,Lu,+/-.59,Hf,+/-.60,Ta,+/-.61,W,+/-.62,Re,+/-.63,Os,+/-.64,Ir,+/-.65,Pt,+/-.66,Au,+/-.67,Hg,+/-.68,Tl,+/-.69,Pb,+/-.70,Bi,+/-.71,Po,+/-.72,At,+/-.73,Rn,+/-.74,Fr,+/-.75,Ra,+/-.76,Ac,+/-.77,Th,+/-.78,Pa,+/-.79,U,+/-.80
744,DP4/09/4,60.533,0.0,39.4939,15.2773,0.2744,17.2781,0.1584,0.7807,0.0306,0.3651,0.0144,1.8,0.023,,,12.6799,0.0557,0.5305,0.0147,,,0.3186,0.0067,,,0.1905,0.0149,,,2.7486,0.0258,,,,,,,,,,,,,,,,,,,,,0.0712,0.0014,0.052,0.0013,,,0.0051,0.0012,,,,,,,,,,,,,,,,,,,0.0267,0.0071,,,,,,,,,,,0.3018,0.0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,DP4/09/45,60.5,0.0,0.0,10.0677,0.3625,11.6591,0.1782,2.275,0.0592,0.5434,0.0232,3.2632,0.0385,,,,,0.9734,0.0157,,,0.1156,0.0057,,,0.0451,0.0086,0.3769,0.0137,26.3656,0.0842,0.0671,0.0116,0.1393,0.0078,,,0.0376,0.0037,,,,,,,,,,,,,,,0.0075,0.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,DP4/09/467,60.536,0.0,46.093,15.0057,0.2064,17.7488,0.1227,0.3861,0.0216,0.2505,0.0113,1.0788,0.0148,,,13.2256,0.0431,0.3464,0.0097,,,0.2847,0.0047,,,0.3356,0.0126,,,2.9121,0.0203,,,,,,,,,,,,,,,,,,,,,0.0636,0.0011,0.0547,0.001,,,0.0032,0.0009,,,,,,,,,,,,,0.0237,0.0032,,,,,0.0249,0.0048,0.0209,0.0053,,,,,,,,,0.2023,0.0196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0079,0.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,DP4/09/5,60.537,0.0,0.0,15.5372,0.2588,17.2675,0.1491,0.9113,0.0291,0.3919,0.0132,2.0192,0.0226,,,12.7061,0.0528,0.6023,0.0142,,,0.1603,0.0056,,,0.2409,0.0143,,,2.436,0.0225,,,,,,,,,,,,,,,,,,,,,0.048,0.0012,0.0357,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0439,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,DP4/09/522,60.5,0.0,0.0,15.5479,0.2297,17.6532,0.1343,0.7613,0.0255,0.2682,0.0112,1.2828,0.0167,,,12.4708,0.0461,0.4825,0.0116,,,0.1354,0.0043,,,0.1885,0.0111,,,2.8087,0.0215,,,,,,,,,,,,,,,,,,,,,0.0603,0.0011,0.0574,0.0011,,,,,,,,,,,,,,,,,,,,,,,0.0227,0.0051,,,,,,,,,,,0.1845,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,DP4/09/59,60.5,0.0,0.0,7.9047,0.5683,12.7217,0.2505,0.6018,0.0819,0.2381,0.0395,3.8565,0.054,,,,,0.8606,0.0181,,,0.2987,0.0087,,,,,0.1159,0.0133,28.6462,0.102,0.0862,0.0148,0.08,0.0099,,,0.0394,0.005,,,,,,,,,,,,,,,,,,,0.0383,0.0042,,,0.0168,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0992,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,
750,DP4/09/6,60.5,0.0,0.0,9.128,0.5052,14.7506,0.2573,1.2305,0.08,0.7848,0.0413,6.4365,0.0694,,,,,0.9112,0.0218,,,0.2155,0.01,,,0.4987,0.023,0.2583,0.0249,20.8198,0.0963,0.0632,0.0142,0.2126,0.0117,,,0.0403,0.0051,,,,,,,,,,,,,,,,,,,,,,,0.0146,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0916,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,
751,DP4/09/61,60.501,0.0,0.0,5.4294,0.5184,8.4074,0.2288,1.6882,0.0819,1.1635,0.0438,7.7343,0.0799,,,,,1.0287,0.0249,,,0.1784,0.0109,,,0.1463,0.0172,0.2553,0.0278,33.916,0.139,0.0605,0.0199,0.1551,0.0161,,,0.0508,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0954,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1015,0.0113,,,,,,,,,,,,,,,,,,,,,,,,,,
752,DP4/09/624,60.501,0.0,0.0,13.5348,0.1936,20.0081,0.1262,0.4285,0.0207,0.2285,0.0102,1.0525,0.0141,,,11.1778,0.039,0.4115,0.0094,,,0.4151,0.0051,,,0.3652,0.0126,,,2.8781,0.0196,,,,,,,,,,,,,,,,,,,,,0.0588,0.001,0.0794,0.0011,,,0.003,0.0009,,,,,,,,,,,,,,,,,,,0.0138,0.0044,,,,,,,,,,,0.3518,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,DP4/09/654,60.5,7.9565,0.8812,0.0,0.0,29.6776,0.1866,0.3849,0.0361,0.2298,0.0188,1.6732,0.025,,,,,0.344,0.0083,,,0.0282,0.0037,,,0.0424,0.0068,0.1159,0.0064,7.172,0.0327,0.0163,0.0046,,,0.0055,0.0014,0.0248,0.0015,,,,,,,,,,,,,,,,,,,,,,,0.0062,0.0014,,,,,,,,,0.027,0.0045,,,,,0.0233,0.0068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,DP4/09/8,60.532,0.0,0.0,9.9624,0.4082,9.4051,0.1741,3.1769,0.072,0.4296,0.0264,2.869,0.038,,,,,1.4147,0.0179,,,0.2814,0.0069,,,0.1111,0.0109,0.1553,0.0154,29.1526,0.0887,0.0376,0.0122,0.0594,0.008,,,0.0446,0.0042,,,,,,,,,,,,,,,0.0212,0.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,DP4/09/119,60.501,0.0,0.0,6.0224,0.3426,12.1331,0.1824,3.8301,0.0748,0.4544,0.0258,3.1024,0.0392,,,,,3.3645,0.0268,,,1.9431,0.0149,,,0.1124,0.0131,0.2843,0.0204,25.6627,0.0894,,,0.0964,0.0077,,,0.0294,0.0037,,,,,,,,,,,,,,,0.0158,0.0026,,,0.0418,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,DP4/09/120,60.533,0.0,0.0,7.3106,0.5413,12.2306,0.2619,1.5402,0.0907,0.621,0.0449,5.6317,0.0705,,,,,1.1894,0.0247,,,0.2314,0.0102,,,0.0849,0.0139,0.1386,0.0195,27.5828,0.1168,0.0821,0.0164,0.1877,0.0122,,,0.0414,0.0056,,,,,,,,,,,,,,,,,,,0.0414,0.005,,,,,,,,,,,,,0.0588,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1096,0.0098,,,,,,,,,,,,,,,,,,,,,,,,,,
757,DP4/09/137,60.533,0.0,0.0,9.5614,0.2491,20.391,0.174,0.706,0.0349,0.3482,0.0175,1.8664,0.0257,,,7.8064,0.0452,0.4406,0.0137,,,1.3412,0.0108,,,0.0457,0.0095,0.1496,0.0095,8.8287,0.0436,,,,,,,0.0225,0.0018,,,,,,,,,,,,,0.0704,0.0017,0.0278,0.0014,,,0.0422,0.0017,,,,,,,,,,,,,,,0.0145,0.0046,,,,,,,,,,,,,,,0.0692,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,DP4/09/143,60.5,0.0,46.8817,8.3614,0.4138,10.0636,0.179,1.8134,0.0643,0.2896,0.0271,2.9784,0.0381,,,,,0.9509,0.0143,,,0.1231,0.0053,,,,,0.4948,0.0162,31.692,0.0874,,,0.1286,0.0096,,,0.0327,0.0042,,,,,,,,,,,,,,,0.0151,0.0026,,,,,,,0.0119,0.0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,DP4/09/145,60.501,0.0,0.0,5.4773,0.545,15.0085,0.2493,0.3543,0.08,0.1715,0.0388,3.3275,0.0492,,,,,1.0394,0.0181,,,0.474,0.0089,,,0.3041,0.0161,0.2481,0.0202,27.9213,0.0945,0.0807,0.0135,0.4161,0.0145,0.0956,0.0078,0.0326,0.005,,,,,,,,,,,,,,,,,,,0.0499,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0901,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,
760,DP4/09/152,60.534,0.0,0.0,8.5158,0.5849,11.6308,0.2532,0.4213,0.0806,0.3774,0.0411,4.4383,0.0589,,,,,0.6828,0.0181,,,0.1067,0.0077,,,0.0685,0.0104,0.2809,0.0148,29.392,0.1072,,,0.0399,0.0083,,,0.062,0.0052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0927,0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,
761,DP4/09/153,60.537,4.3628,0.9768,8.9903,0.265,11.0125,0.136,1.9196,0.0414,0.3954,0.015,2.0756,0.0244,,,,,1.1898,0.0131,,,1.4623,0.0096,,,0.1046,0.0077,0.1511,0.0113,23.2464,0.0636,0.0378,0.0086,0.1641,0.0064,,,0.0285,0.0027,,,,,,,,,,,,,,,0.0059,0.0016,,,0.0348,0.0019,,,0.0065,0.002,,,,,,,,,,,0.0242,0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0161,0.003,,,,,,,,,,,,,,,,,,,,,,,,
762,DP4/09/160,60.5,0.0,0.0,8.8158,0.307,6.9986,0.1257,6.9203,0.0779,0.5288,0.0188,2.7729,0.0313,,,,,2.3758,0.0204,,,2.6644,0.0149,,,0.092,0.0106,0.1267,0.0136,27.9918,0.0828,,,0.0585,0.0062,,,0.0329,0.0035,,,,,,,,,,,,,,,0.0243,0.0022,,,0.0423,0.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112,0.0039,,,,,,,,,,,,,,,,,,,,
763,DP4/09/164,60.535,0.0,45.6004,8.4364,0.4751,10.1095,0.2016,0.4035,0.0611,0.2837,0.0306,3.4371,0.044,,,,,0.5819,0.0136,,,0.1111,0.0054,,,0.0697,0.0087,0.283,0.0131,32.6091,0.0959,,,0.1456,0.0101,,,0.023,0.0046,,,,,,,,,,,,,,,,,,,0.012,0.0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0805,0.0068,,,,,,,,,,,,,,,,,,,,,,,,,,
764,DP4/09/173,60.501,0.0,0.0,10.3372,0.4314,13.528,0.2047,0.8095,0.0596,0.2741,0.0279,2.8021,0.0388,,,,,0.586,0.0131,,,0.1239,0.0057,,,0.1004,0.0085,0.2934,0.0173,24.8496,0.0789,0.0525,0.0107,0.5092,0.0127,,,0.0368,0.0036,,,,,,,,,,,,,,,,,,,,,,,0.0131,0.0032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,DP4/09/222,60.501,0.0,0.0,6.2892,0.4327,10.2694,0.1937,0.7628,0.0593,0.3596,0.0288,3.2235,0.0418,,,,,0.912,0.0158,,,2.1301,0.015,,,0.096,0.0117,0.181,0.0173,32.3244,0.0999,0.0496,0.0137,0.1084,0.0095,,,0.0409,0.005,,,,,0.0332,0.0097,,,,,,,,,,,,,0.0618,0.0036,,,,,,,,,,,,,,,,,,,0.0786,0.0145,0.0564,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,DP4/09/223,60.5,0.0,0.0,7.0291,0.4636,12.791,0.2257,1.2412,0.0712,0.4979,0.0339,4.2461,0.052,,,,,1.2215,0.0202,,,0.1787,0.0076,,,2.3184,0.0382,0.1702,0.0243,25.7847,0.1002,0.0622,0.0142,0.6729,0.018,,,0.0587,0.0057,,,,,,,,,,,,,,,0.0155,0.0034,,,,,,,,,,,,,,,,,0.0438,0.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.0078,,,,,,,,,,,,,,,,,,,,,,,,,,
767,DP4/09/228,60.53,0.0,0.0,9.1605,0.4753,8.9677,0.2045,3.427,0.0876,0.7648,0.0347,5.2548,0.0593,,,,,1.7254,0.0246,,,2.0077,0.018,,,0.0864,0.0163,0.1342,0.0208,26.4932,0.1093,,,0.1256,0.0116,,,0.0301,0.0051,,,,,,,,,,,,,,,0.012,0.003,,,0.0316,0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,DP4/09/249,60.501,0.0,0.0,8.0096,0.3945,13.0897,0.2043,1.1382,0.0587,0.4778,0.0282,3.5111,0.044,,,,,2.0227,0.0229,,,1.7584,0.0147,,,0.1391,0.013,0.4205,0.0165,24.5739,0.091,,,0.0556,0.0068,,,0.039,0.004,,,,,,,,,,,,,,,,,,,0.0497,0.0032,,,,,,,,,,,,,,,,,,,0.0494,0.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0143,0.0046,,,,,,,,,,,,,,,,,,,,,,,,
769,DP4/09/287,60.5,0.0,0.0,8.4945,0.3267,7.7367,0.1426,5.2084,0.0753,0.6514,0.0213,3.3014,0.0369,,,,,1.8297,0.0202,,,1.6596,0.0132,,,0.0962,0.0121,0.1568,0.0167,29.7453,0.0924,,,0.0302,0.0073,,,0.035,0.004,,,,,,,,,,,,,,,0.0172,0.0025,,,0.0302,0.003,,,,,,,,,,,,,,,0.0373,0.0094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,DP4/09/303,60.5,0.0,0.0,11.7394,0.252,21.2407,0.1714,0.716,0.0312,0.3917,0.0155,1.7352,0.0231,,,5.8246,0.0375,0.4349,0.0118,,,0.9994,0.0089,,,,,0.0947,0.0079,6.942,0.0363,,,,,,,0.0248,0.0016,,,,,,,,,,,,,0.0469,0.0013,0.0346,0.0012,,,0.0293,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0594,0.0128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,DP4/09/312,60.5,0.0,0.0,7.8267,0.7402,13.223,0.3182,0.7287,0.1127,0.5204,0.0566,7.2201,0.0861,,,,,0.9496,0.0254,,,0.1342,0.0108,,,1.2864,0.0384,0.4806,0.0394,23.7662,0.1189,,,0.2251,0.0153,,,0.0635,0.007,,,,,,,,,,,,,,,,,,,,,,,0.0212,0.0063,,,,,,,,,0.0623,0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1234,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,
772,DP4/09/396,60.5,0.0,0.0,10.4243,0.2994,20.1015,0.1993,0.9987,0.0432,0.4713,0.0208,2.7362,0.034,,,6.0932,0.0462,0.5176,0.0155,,,1.3207,0.0121,,,,,0.0337,0.0092,8.7794,0.0493,,,,,,,0.0174,0.0019,,,,,,,,,,,,,0.0494,0.0017,0.0336,0.0016,,,0.0446,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0706,0.0181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,DP4/09/398,60.5,0.0,0.0,8.6866,0.3442,4.6099,0.1201,11.5454,0.1061,0.5247,0.0234,2.7148,0.0354,,,,,3.362,0.0265,,,2.3089,0.0158,,,0.0965,0.012,0.2786,0.0194,27.7885,0.0912,0.05,0.0124,0.0508,0.0063,,,0.0271,0.0037,,,,,,,,,,,,,,,0.0173,0.0025,,,0.0591,0.0031,,,0.0127,0.0031,,,,,,,,,0.0271,0.0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,DP4/09/446,60.533,5.2569,0.9031,8.0206,0.2465,8.8333,0.1223,4.2062,0.0557,0.5856,0.0151,2.504,0.0264,,,,,1.255,0.0139,,,1.657,0.0106,,,0.1057,0.0082,0.1731,0.0124,24.476,0.068,0.0327,0.009,0.0721,0.005,,,0.0233,0.0026,,,,,,,,,,,,,,,0.0137,0.0017,,,0.0385,0.0022,,,0.0083,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,DP4/09/515,60.5,0.0,0.0,9.8668,0.3416,8.297,0.1473,6.2623,0.0823,0.4569,0.0216,2.5793,0.0336,,,,,1.7468,0.0191,,,1.4928,0.0123,,,0.1244,0.0107,0.1545,0.015,27.2053,0.0854,,,0.0711,0.0072,,,0.0268,0.0036,,,,,,,,,,,,,,,0.0182,0.0024,,,0.0394,0.0029,,,0.0097,0.003,,,,,,,,,0.0303,0.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,DP4/09/537,60.501,0.0,44.2383,12.8855,0.4758,9.0455,0.1978,8.4578,0.1203,0.494,0.0381,3.8145,0.0537,,,,,3.893,0.0338,,,0.1728,0.0091,,,,,0.0904,0.0128,19.1862,0.0869,,,0.3465,0.0128,,,0.0237,0.0044,,,,,,,,,,,,,,,0.0333,0.0032,,,,,,,,,,,,,,,,,0.034,0.0105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,DP4/09/552,60.5,0.0,53.1397,7.4295,0.3615,9.847,0.1653,2.1485,0.0597,0.2986,0.0229,2.2755,0.0322,,,,,1.1957,0.0155,,,1.9364,0.0129,,,0.1198,0.0109,0.1677,0.0154,31.2757,0.0888,,,0.0695,0.0078,,,0.0406,0.0042,,,,,,,,,,,,,,,0.0175,0.0026,,,0.0651,0.0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,DP4/09/581,60.5,0.0,0.0,9.4405,0.3738,4.8989,0.1307,10.2555,0.1071,0.6659,0.0257,3.6275,0.042,,,0.6015,0.0207,2.532,0.0249,,,0.2971,0.0078,,,0.0666,0.0123,0.1189,0.0163,29.403,0.0962,,,0.0573,0.0084,,,0.0298,0.0042,,,,,,,,,,,,,,,0.0144,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,DP4/09/603,60.5,0.0,0.0,7.4126,0.4825,8.8576,0.2084,0.6118,0.0679,0.4319,0.0358,4.3212,0.0539,,,,,0.6568,0.0166,,,0.1729,0.0074,,,0.1303,0.0121,0.2164,0.0192,34.8182,0.1114,0.0677,0.0151,0.0776,0.009,,,0.0372,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0919,0.0081,,,,,,,,,,,,,,,,,,,,,,,,,,
780,DP4/09/620,60.531,0.0,0.0,7.8096,0.4199,10.0424,0.1929,4.2218,0.0868,0.5086,0.0305,4.019,0.0489,,,,,2.2106,0.0252,,,1.0451,0.0126,,,0.1117,0.0151,0.1311,0.0184,27.4314,0.1006,,,0.123,0.0103,,,0.0402,0.0051,,,,,,,,,,,,,,,0.0405,0.0034,,,0.1056,0.0044,,,0.0131,0.004,,,,,,,,,0.0375,0.0114,,,,,0.0707,0.0147,0.0674,0.0155,,,,,,,,,0.1739,0.0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,DP4/09/626,60.5,0.0,0.0,6.8064,0.4292,7.6709,0.187,2.4348,0.0773,0.4746,0.0329,4.2459,0.0522,,,,,1.3228,0.021,,,1.5729,0.015,,,0.1181,0.0141,0.0946,0.0172,33.975,0.1141,,,0.1508,0.0128,,,0.0328,0.0058,,,,,,,,,,,,,,,0.0241,0.0034,,,0.0683,0.0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,DP4/09/627,60.5,0.0,0.0,7.6776,0.4812,11.8231,0.2422,1.8922,0.0792,0.9758,0.0393,6.8146,0.0731,,,0.5657,0.0293,1.3323,0.0265,,,0.182,0.0104,,,0.0883,0.0164,0.2329,0.0262,25.5645,0.1158,,,0.4687,0.0194,,,0.0308,0.0067,,,,,,,,,,,,,,,,,,,,,,,0.0171,0.0052,,,,,,,,,0.0623,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1015,0.0093,,,,,,,,,,,,,,,,,,,,,,,,,,
783,MP-1649,60.501,0.0,0.0,0.9046,0.101,0.5179,0.0287,0.3355,0.0127,0.691,0.0098,1.9678,0.0144,,,,,59.8522,0.0718,,,,,,,,,,,0.1679,0.0081,,,,,,,,,,,,,,,,,,,,,,,0.2441,0.0024,,,0.0057,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,MP-1639,60.536,0.0,40.2295,8.2804,0.2122,14.6105,0.1337,12.7754,0.0886,1.2447,0.0248,2.6783,0.0295,,,1.6558,0.0231,7.5721,0.0326,,,0.1459,0.0055,0.1641,0.0239,0.6671,0.0215,,,7.5327,0.0409,,,,,0.0744,0.0043,0.0154,0.002,,,,,0.8716,0.0056,,,,,,,,,0.3134,0.0029,,,,,,,0.0154,0.0021,,,,,,,,,0.0442,0.0069,,,,,0.0363,0.0107,0.039,0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0787,0.0077,,,,,,,,,,,,,,,0.0122,0.0026,,,,,,,,,,,,,,,,,,,,,,
785,MP-1640,60.531,0.0,0.0,10.1321,0.2484,12.5685,0.1387,17.9722,0.1139,1.4834,0.0312,2.9545,0.0359,,,0.8412,0.0213,6.0495,0.0328,,,1.5031,0.0128,0.2417,0.0515,0.9581,0.0282,,,4.3889,0.0355,,,,,0.0359,0.0037,0.0209,0.0024,,,,,0.1842,0.0135,,,,,,,,,0.1989,0.0027,,,0.1063,0.0028,,,0.0206,0.0024,,,,,,,,,0.0416,0.0073,,,,,0.0342,0.0111,0.0609,0.0123,,,,,,,,,0.5797,0.0427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0535,0.0071,,,,,,,,,,,,,,,0.0083,0.0027,,,,,,,,,,,,,,,,,,,,,,
786,MP-1641,60.5,0.0,62.253,11.0458,0.2916,13.1628,0.1587,18.3799,0.1279,1.5879,0.0364,3.2995,0.0419,,,1.3805,0.0278,4.3447,0.0314,,,0.2964,0.0087,0.1572,0.0419,0.4727,0.0222,,,5.1847,0.04,,,,,0.034,0.0037,0.0132,0.0024,,,,,0.643,0.0055,,,,,,,,,0.0708,0.0023,,,,,,,0.025,0.0026,,,,,,,,,0.0454,0.008,,,,,0.0504,0.0119,,,,,,,,,,,0.1431,0.0404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361,0.0069,,,,,,,,,,,,,,,0.009,0.0027,,,,,,,,,,,,,,,,,,,,,,
